#x,y,arrival_port_calc,speed,remains_millis,count
45,65,VALENCIA,20,20400000,7
45,65,VALENCIA,19,21240000,7
45,65,GIBRALTAR,13,125486250,16
45,65,FOS SUR MER,13,68220000,11
45,65,FOS SUR MER,11,89664000,5
45,65,FOS SUR MER,10,89700000,4
45,65,FOS SUR MER,8,119576667,18
45,65,CEUTA,12,140340000,2
45,65,CEUTA,11,139312500,16
44,65,VALENCIA,20,19800000,3
43,65,VALENCIA,13,24940000,9
43,65,GIBRALTAR,15,107310000,18
43,65,CARTAGENA,13,55698000,10
43,65,BARCELONA,14,17430000,2
43,65,BARCELONA,13,19272973,37
43,65,BARCELONA,12,20250000,14
42,65,VALENCIA,23,14160000,5
42,65,VALENCIA,18,16990000,18
42,65,VALENCIA,14,34166667,18
42,65,VALENCIA,13,23475000,8
42,65,VALENCIA,12,26040000,24
42,65,VALENCIA,11,25680000,2
42,65,VALENCIA,10,37040000,21
42,65,TARRAGONA,13,16370769,13
42,65,TARRAGONA,12,17067692,13
42,65,GIBRALTAR,15,106080000,1
42,65,CARTAGENA,13,54432000,10
42,65,BARCELONA,18,14810769,13
42,65,BARCELONA,12,21690000,2
41,65,VALENCIA,23,13220000,6
41,65,VALENCIA,22,13520000,3
41,65,VALENCIA,17,16412727,11
41,65,VALENCIA,10,44686957,23
41,65,TARRAGONA,12,17700000,1
40,65,VALENCIA,17,14640000,1
40,65,TARRAGONA,14,13646667,18
40,65,TARRAGONA,13,14166316,19
40,65,GIBRALTAR,16,105680769,26
40,65,CARTAGENA,14,46971724,29
39,65,VALENCIA,20,13330000,12
39,65,VALENCIA,17,13260000,17
39,65,VALENCIA,16,13916471,17
39,65,VALENCIA,12,19730526,19
39,65,CASTELLON,14,7920000,4
39,65,BARCELONA,17,19080000,11
39,65,BARCELONA,14,22828000,15
39,65,BARCELONA,13,25305000,16
38,65,VALENCIA,19,12180000,2
38,65,VALENCIA,17,12120000,2
38,65,VALENCIA,16,12564000,5
38,65,VALENCIA,12,17660000,3
38,65,TARRAGONA,17,12037500,16
38,65,TARRAGONA,16,11400000,1
38,65,TARRAGONA,13,23592000,5
38,65,CASTELLON,14,6343333,18
38,65,BARCELONA,17,20340000,3
38,65,BARCELONA,14,24420000,8
38,65,BARCELONA,13,26880000,5
37,65,CASTELLON,14,4650000,8
187,64,TUZLA,12,47580000,1
187,64,TUZLA,11,44400000,1
187,64,TUZLA,10,45510000,2
187,64,TUZLA,9,43830000,2
187,64,TUZLA,8,47220000,2
187,64,TUZLA,7,57800000,6
187,64,TUZLA,5,47160000,1
187,64,TUZLA,4,47280000,1
187,64,NUMRUT,16,79740000,1
187,64,NUMRUT,14,79500000,1
187,64,NEMRUT,15,241140000,2
187,64,NEMRUT,14,35040000,1
187,64,NEMRUT,13,241260000,1
187,64,NEMRUT,12,34860000,1
187,64,NEMRUT,10,34680000,1
187,64,NEMRUT,9,34440000,1
187,64,GIBRALTAR,15,473120000,3
187,64,GIBRALTAR,14,500250000,2
187,64,GIBRALTAR,13,472260000,1
187,64,GIBRALTAR,12,472560000,2
187,64,GIBRALTAR,11,528420000,1
187,64,GEMLIK,14,31920000,3
187,64,GEMLIK,13,33540000,2
187,64,GEMLIK,12,32820000,2
187,64,GEMLIK,11,39030000,2
187,64,GEMLIK,10,41691429,7
187,64,GEMLIK,9,39405000,4
187,64,GEMLIK,8,51000000,2
187,64,GEMLIK,7,35520000,1
187,64,GEMLIK,6,41184000,5
186,64,TUZLA,13,47860000,3
186,64,TUZLA,12,46140000,5
186,64,TUZLA,11,44895000,4
186,64,TUZLA,10,46110000,4
186,64,TUZLA,9,46884000,5
186,64,TUZLA,7,61920000,1
186,64,TUZLA,6,64440000,1
186,64,NUMRUT,17,77520000,1
186,64,NEMRUT,14,33540000,1
186,64,NEMRUT,13,31740000,2
186,64,GIBRALTAR,14,483000000,5
186,64,GEMLIK,15,37602857,7
186,64,GEMLIK,14,34420000,3
186,64,GEMLIK,13,33420000,1
186,64,GEMLIK,12,38328000,5
186,64,GEMLIK,11,46080000,1
186,64,GEMLIK,10,45820000,3
186,64,GEMLIK,9,50235000,4
186,64,GEMLIK,8,47145000,4
186,64,GEMLIK,7,57840000,1
186,64,GEMLIK,6,48240000,3
185,64,NEMRUT,14,30510000,2
185,64,GIBRALTAR,14,468900000,2
185,64,GIBRALTAR,13,497550000,2
114,64,LIVORNO,18,95535000,4
114,64,LIVORNO,17,63720000,1
114,64,LIVORNO,13,76860000,1
113,64,LIVORNO,18,94066154,13
113,64,LIVORNO,17,62482500,16
113,64,LIVORNO,13,76080000,1
113,64,AUGUSTA,13,56790000,4
112,64,LIVORNO,17,61260000,4
112,64,LIVORNO,16,60960000,1
106,64,GEMLIK,11,338300000,6
105,64,GEMLIK,11,340311818,22
104,64,GEMLIK,11,342517500,8
99,64,VALLETTA,14,83880000,1
98,64,VALLETTA,14,84927692,13
98,64,MARSAXLOKK,13,104205000,4
96,64,GENOVA,14,69810000,2
95,64,GENOVA,14,68676000,10
93,64,LIVORNO,17,44400000,1
81,64,AUGUSTA,11,141588571,21
77,64,MARSAXLOKK,15,110725714,7
77,64,FOS SUR MER,20,43140000,6
77,64,FOS SUR MER,19,44497500,8
77,64,FOS SUR MER,18,47796000,10
77,64,AUGUSTA,13,147240000,1
76,64,FOS SUR MER,20,42660000,2
76,64,AUGUSTA,13,147906667,9
76,64,AUGUSTA,12,149190000,6
75,64,MARSAXLOKK,14,155482500,8
75,64,MARSAXLOKK,13,154860000,2
75,64,MARSAXLOKK,11,154680000,1
74,64,MARSAXLOKK,14,156570000,6
66,64,TUZLA,9,528606667,18
66,64,TUZLA,8,527250000,2
66,64,BARCELONA,11,50490000,4
65,64,VALLETTA,19,102540000,6
65,64,TUZLA,9,531720000,26
65,64,MARSAXLOKK,11,173100000,1
65,64,MARSAXLOKK,10,173427273,11
65,64,BARCELONA,11,52020000,7
65,64,BARCELONA,10,54006667,9
64,64,VALLETTA,19,103860000,13
64,64,TUZLA,9,533820000,5
64,64,MARSAXLOKK,11,176051250,16
64,64,MARSAXLOKK,10,175131429,7
64,64,LIVORNO,9,158340000,2
64,64,BARCELONA,13,42744000,15
64,64,BARCELONA,11,50715652,23
64,64,BARCELONA,10,49800000,3
63,64,VALLETTA,19,104980000,3
63,64,VALLETTA,18,105360000,2
63,64,TARRAGONA,12,51180000,6
63,64,MARSAXLOKK,11,177891429,7
63,64,LIVORNO,8,158880000,1
63,64,CEUTA,10,198180000,1
63,64,BARCELONA,13,40308000,15
63,64,BARCELONA,11,49140000,4
62,64,TARRAGONA,16,39870000,2
62,64,TARRAGONA,15,39150000,4
62,64,TARRAGONA,12,49692000,5
62,64,ISKENDERUN,12,467610000,6
62,64,BARCELONA,13,38467500,8
61,64,TARRAGONA,15,37851429,7
61,64,TARRAGONA,14,37600000,9
61,64,ISKENDERUN,13,470260000,9
61,64,ISKENDERUN,12,469305000,4
60,64,TARRAGONA,15,36060000,7
60,64,ISKENDERUN,13,471600000,5
60,64,ISKENDERUN,12,472371429,7
55,64,AUGUSTA,13,168540000,5
54,64,AUGUSTA,13,169911429,14
49,64,CARTAGENA,18,51280000,15
48,64,CARTAGENA,18,50100000,4
45,64,GIBRALTAR,13,123900000,9
45,64,FOS SUR MER,14,69540000,2
45,64,FOS SUR MER,13,69925714,14
45,64,FOS SUR MER,10,91937500,24
45,64,FOS SUR MER,8,123360000,11
45,64,FOS SUR MER,7,122657143,14
45,64,CEUTA,11,137460000,9
44,64,VALENCIA,20,18960000,7
44,64,GIBRALTAR,13,122515714,14
44,64,FOS SUR MER,13,71340000,3
44,64,FOS SUR MER,10,93840000,3
44,64,FOS SUR MER,8,125460000,7
44,64,CEUTA,11,135660000,11
43,64,VALENCIA,20,17520000,9
43,64,BARCELONA,13,20715000,12
42,64,VALENCIA,20,16620000,1
42,64,VALENCIA,14,30348000,5
42,64,VALENCIA,12,24420000,3
42,64,TARRAGONA,13,19260000,5
42,64,TARRAGONA,12,18540000,7
42,64,GIBRALTAR,15,104823750,16
42,64,CARTAGENA,13,52593000,20
42,64,BARCELONA,18,15900000,3
42,64,BARCELONA,13,22506000,20
42,64,BARCELONA,12,23310000,16
41,64,VALENCIA,23,12320000,6
41,64,VALENCIA,22,11970000,4
41,64,VALENCIA,18,15103636,11
41,64,VALENCIA,17,15060000,9
41,64,VALENCIA,15,31140000,1
41,64,VALENCIA,14,31240000,9
41,64,VALENCIA,13,21240000,17
41,64,VALENCIA,12,23497500,8
41,64,VALENCIA,11,29220000,7
41,64,VALENCIA,10,34623636,33
41,64,VALENCIA,0,19560000,1
41,64,TARRAGONA,13,20160000,10
41,64,TARRAGONA,12,20130000,14
41,64,BARCELONA,18,16920000,14
40,64,VALENCIA,23,11400000,1
40,64,VALENCIA,22,11400000,2
40,64,VALENCIA,18,13740000,3
40,64,VALENCIA,17,14280000,4
40,64,VALENCIA,10,49745455,11
40,64,TARRAGONA,14,15165000,8
40,64,TARRAGONA,13,16610769,13
40,64,GIBRALTAR,16,103844348,23
40,64,CARTAGENA,14,44875385,26
38,64,VALENCIA,20,11250000,2
38,64,VALENCIA,17,10950000,12
38,64,VALENCIA,16,11366667,9
38,64,VALENCIA,11,16207500,8
38,64,TARRAGONA,17,13620000,10
38,64,BARCELONA,17,21600000,11
38,64,BARCELONA,14,25740000,14
38,64,BARCELONA,13,28620000,16
37,64,VALENCIA,17,9600000,3
37,64,VALENCIA,11,14100000,7
37,64,TARRAGONA,17,14700000,8
37,64,TARRAGONA,13,27300000,2
37,64,CASTELLON,14,3210000,6
37,64,CASTELLON,13,3930000,2
37,64,BARCELONA,17,22770000,2
37,64,BARCELONA,14,27300000,12
37,64,BARCELONA,13,30130000,6
36,64,CASTELLON,14,1435000,12
36,64,CASTELLON,13,2020000,6
35,64,CASTELLON,14,240000,1
35,64,CASTELLON,13,0,1
186,63,GEMLIK,15,35520000,1
186,63,GEMLIK,12,47220000,1
186,63,GEMLIK,9,51720000,1
185,63,TUZLA,13,52515000,8
185,63,TUZLA,12,51246667,9
185,63,TUZLA,11,50865000,4
185,63,TUZLA,10,49757143,7
185,63,TUZLA,9,81900000,1
185,63,TUZLA,8,73346667,9
185,63,NUMRUT,16,74650000,6
185,63,NUMRUT,15,74160000,1
185,63,NEMRUT,14,30015000,4
185,63,NEMRUT,13,29126667,9
185,63,NEMRUT,12,235500000,2
185,63,GIBRALTAR,14,468150000,6
185,63,GIBRALTAR,13,523170000,2
185,63,GIBRALTAR,12,522600000,2
185,63,GEMLIK,17,39288000,5
185,63,GEMLIK,16,37972000,15
185,63,GEMLIK,15,36640000,3
185,63,GEMLIK,14,49085455,11
185,63,GEMLIK,13,48000000,2
185,63,GEMLIK,12,50906667,9
185,63,GEMLIK,11,55090909,11
185,63,GEMLIK,10,53960000,3
185,63,GEMLIK,9,59484000,15
184,63,NEMRUT,12,65492727,11
184,63,GIBRALTAR,14,467460000,1
184,63,GIBRALTAR,13,466474286,14
184,63,GIBRALTAR,12,521520000,6
184,63,GEMLIK,9,64420000,3
115,63,MARSAXLOKK,19,68340000,1
115,63,LIVORNO,18,97836000,10
115,63,LIVORNO,17,66240000,5
114,63,LIVORNO,18,96487500,8
114,63,LIVORNO,17,64952308,13
114,63,LIVORNO,13,77235000,4
114,63,AUGUSTA,13,54984000,5
107,63,GEMLIK,11,334193333,9
106,63,GEMLIK,11,336701538,13
99,63,VALLETTA,14,82697143,14
99,63,MARSAXLOKK,13,101040000,3
96,63,GENOVA,14,71075294,17
81,63,AUGUSTA,11,138880000,18
78,63,MARSAXLOKK,16,108020000,3
78,63,MARSAXLOKK,15,108615000,4
78,63,FOS SUR MER,19,46080000,1
78,63,FOS SUR MER,18,49920000,12
77,63,MARSAXLOKK,15,109470000,6
77,63,FOS SUR MER,19,45180000,14
77,63,FOS SUR MER,18,48960000,4
77,63,AUGUSTA,13,145905000,16
75,63,MARSAXLOKK,14,144553846,13
75,63,MARSAXLOKK,13,145560000,1
75,63,MARSAXLOKK,12,145680000,1
75,63,MARSAXLOKK,11,145800000,1
75,63,MARSAXLOKK,10,154560000,1
75,63,MARSAXLOKK,9,154440000,1
75,63,MARSAXLOKK,8,150120000,2
75,63,MARSAXLOKK,7,154200000,1
75,63,MARSAXLOKK,6,150060000,2
75,63,MARSAXLOKK,5,153960000,1
75,63,MARSAXLOKK,4,148170000,4
75,63,MARSAXLOKK,3,150090000,2
75,63,MARSAXLOKK,2,153540000,1
75,63,MARSAXLOKK,1,151486364,22
75,63,MARSAXLOKK,0,148890000,4
68,63,TUZLA,9,519600000,1
68,63,BARCELONA,11,61680000,5
67,63,VALLETTA,19,99240000,5
67,63,TUZLA,9,522935556,27
67,63,TUZLA,8,525108000,5
67,63,MARSAXLOKK,10,167125714,7
67,63,BARCELONA,12,49517143,7
67,63,BARCELONA,11,60165882,17
67,63,BARCELONA,10,58620000,4
66,63,VALLETTA,19,100380000,14
66,63,TUZLA,8,526620000,5
66,63,TARRAGONA,14,51540000,2
66,63,MARSAXLOKK,10,169448182,22
66,63,BARCELONA,13,47010000,4
66,63,BARCELONA,12,48083077,13
66,63,BARCELONA,11,56496000,10
66,63,BARCELONA,10,57480000,8
65,63,VALLETTA,19,101700000,8
65,63,TARRAGONA,14,48465000,4
65,63,MARSAXLOKK,10,171883636,11
65,63,BARCELONA,13,45025000,12
65,63,BARCELONA,12,46080000,3
65,63,BARCELONA,11,55380000,1
65,63,BARCELONA,10,55200000,2
64,63,TARRAGONA,16,43656000,5
64,63,TARRAGONA,14,48420000,3
64,63,TARRAGONA,12,52980000,1
64,63,ISKENDERUN,11,462060000,9
64,63,BARCELONA,13,44040000,1
63,63,TARRAGONA,16,41868000,5
63,63,LIVORNO,9,159630000,2
63,63,LIVORNO,8,159240000,2
63,63,ISKENDERUN,12,465540000,1
63,63,ISKENDERUN,11,464380000,9
62,63,TARRAGONA,16,40640000,3
62,63,ISKENDERUN,12,466268571,7
62,63,CEUTA,10,193168235,17
61,63,CEUTA,10,191655000,4
56,63,AUGUSTA,13,165420000,1
55,63,AUGUSTA,14,166763077,13
55,63,AUGUSTA,13,167348571,7
48,63,CARTAGENA,18,49080000,13
47,63,CARTAGENA,18,47820000,5
44,63,GIBRALTAR,14,120330000,4
44,63,GIBRALTAR,13,121140000,5
44,63,FOS SUR MER,13,73180000,18
44,63,FOS SUR MER,11,97162500,8
44,63,FOS SUR MER,10,95265000,16
44,63,FOS SUR MER,8,128484000,25
44,63,FOS SUR MER,7,127080000,1
44,63,CEUTA,11,133590000,12
43,63,GIBRALTAR,14,119348571,7
43,63,CEUTA,11,131880000,7
42,63,VALENCIA,20,15771429,7
42,63,VALENCIA,19,16080000,1
42,63,GIBRALTAR,16,103270000,6
42,63,GIBRALTAR,15,103140000,2
42,63,CARTAGENA,13,50928000,5
42,63,BARCELONA,14,24533333,9
42,63,BARCELONA,13,24667200,25
42,63,BARCELONA,12,25830000,12
41,63,VALENCIA,20,14246667,9
41,63,VALENCIA,19,13740000,2
41,63,VALENCIA,18,13410000,8
41,63,VALENCIA,15,29252308,13
41,63,VALENCIA,13,20181000,20
41,63,VALENCIA,11,19620000,6
41,63,TARRAGONA,13,22100000,18
41,63,TARRAGONA,12,22582500,16
41,63,GIBRALTAR,15,102140000,3
41,63,CARTAGENA,13,49460000,15
41,63,BARCELONA,18,18130000,6
41,63,BARCELONA,12,27180000,3
40,63,VALENCIA,23,9977143,7
40,63,VALENCIA,22,10782857,7
40,63,VALENCIA,18,12510000,2
40,63,VALENCIA,17,12570000,10
40,63,VALENCIA,15,28080000,3
40,63,VALENCIA,13,17290000,18
40,63,VALENCIA,11,17400000,4
40,63,VALENCIA,10,31576500,40
40,63,TARRAGONA,13,18112941,17
40,63,GIBRALTAR,16,105348000,10
40,63,CARTAGENA,15,42282000,10
40,63,CARTAGENA,14,42842857,21
40,63,BARCELONA,18,19366154,13
39,63,VALENCIA,17,11580000,1
39,63,VALENCIA,13,15300000,3
39,63,VALENCIA,10,45480000,1
39,63,TARRAGONA,14,18960000,1
39,63,GIBRALTAR,16,97164000,5
37,63,VALENCIA,20,8700000,1
37,63,VALENCIA,17,8520000,12
37,63,VALENCIA,11,12441818,11
37,63,TARRAGONA,17,16040000,12
37,63,BARCELONA,17,23893846,13
37,63,BARCELONA,14,28656000,10
37,63,BARCELONA,13,31818750,16
36,63,VALENCIA,20,7300000,3
36,63,VALENCIA,17,7110000,6
36,63,VALENCIA,16,7200000,1
36,63,VALENCIA,11,9880000,6
36,63,TARRAGONA,17,17250000,2
36,63,TARRAGONA,13,28980000,1
36,63,BARCELONA,17,25200000,7
36,63,BARCELONA,14,30240000,9
36,63,BARCELONA,13,33400000,6
186,62,TUZLA,9,70238182,11
186,62,TUZLA,8,69495000,4
185,62,TUZLA,13,53088000,5
185,62,TUZLA,8,73380000,2
185,62,TUZLA,7,84260000,3
185,62,GEMLIK,16,39288000,15
185,62,GEMLIK,14,51120000,13
185,62,GEMLIK,12,52542000,10
185,62,GEMLIK,11,60240000,17
185,62,GEMLIK,10,69627692,13
185,62,GEMLIK,8,68580000,1
185,62,GEMLIK,5,68340000,1
185,62,GEMLIK,4,68220000,1
185,62,GEMLIK,2,62730000,2
185,62,GEMLIK,1,64380000,6
185,62,GEMLIK,0,62310000,8
184,62,TUZLA,13,53852727,22
184,62,TUZLA,12,53940000,1
184,62,TUZLA,8,76416000,5
184,62,NUMRUT,15,72766667,9
184,62,NUMRUT,14,71880000,1
184,62,NUMRUT,13,71700000,2
184,62,NUMRUT,12,71430000,2
184,62,NEMRUT,13,26700000,6
184,62,NEMRUT,12,63327273,11
184,62,NEMRUT,9,232620000,1
184,62,NEMRUT,7,231473333,9
184,62,GIBRALTAR,13,464872500,8
184,62,GIBRALTAR,12,509220000,11
184,62,GEMLIK,17,41880000,12
184,62,GEMLIK,16,41460000,2
184,62,GEMLIK,12,53862857,7
184,62,GEMLIK,11,73100000,6
184,62,GEMLIK,10,71970000,2
184,62,GEMLIK,9,66732857,14
184,62,GEMLIK,8,71940000,2
184,62,GEMLIK,6,72120000,1
184,62,GEMLIK,5,71940000,1
184,62,GEMLIK,4,71760000,1
183,62,GIBRALTAR,13,463420000,6
183,62,GIBRALTAR,12,462840000,3
116,62,LIVORNO,18,100020000,11
116,62,LIVORNO,17,68700000,10
115,62,LIVORNO,18,98865000,4
115,62,LIVORNO,17,67295000,12
115,62,LIVORNO,14,81240000,1
115,62,AUGUSTA,13,51300000,6
109,62,GEMLIK,11,328782857,7
109,62,GEMLIK,10,327797143,7
108,62,GEMLIK,11,330450000,12
99,62,VALLETTA,14,80370000,12
97,62,GENOVA,14,74520000,2
96,62,GENOVA,14,73430769,13
93,62,LIVORNO,17,49360000,3
82,62,AUGUSTA,11,135156000,5
81,62,AUGUSTA,11,136534286,14
78,62,MARSAXLOKK,15,106710000,16
78,62,FOS SUR MER,19,47040000,15
78,62,FOS SUR MER,18,51856364,11
78,62,FOS SUR MER,17,50820000,3
78,62,AUGUSTA,13,142080000,3
77,62,AUGUSTA,13,143554286,14
76,62,MARSAXLOKK,14,141900000,9
75,62,MARSAXLOKK,14,143064000,10
70,62,TUZLA,9,513720000,1
70,62,BARCELONA,11,67800000,4
69,62,VALLETTA,18,95910000,2
69,62,TUZLA,10,518640000,1
69,62,TUZLA,9,518304000,5
69,62,MARSAXLOKK,11,161244000,5
69,62,BARCELONA,13,55006154,13
69,62,BARCELONA,11,66033333,9
69,62,BARCELONA,10,65841818,11
68,62,VALLETTA,19,97075000,12
68,62,VALLETTA,18,96180000,1
68,62,TUZLA,9,519120000,1
68,62,MARSAXLOKK,11,163110000,20
68,62,BARCELONA,13,52778571,14
68,62,BARCELONA,12,53100000,2
68,62,BARCELONA,11,62917500,16
67,62,VALLETTA,19,98430000,6
67,62,TARRAGONA,14,54480000,3
67,62,MARSAXLOKK,11,165172500,8
67,62,MARSAXLOKK,10,166236000,5
67,62,ISKENDERUN,12,454033333,9
67,62,BARCELONA,13,51420000,1
67,62,BARCELONA,12,50754000,10
66,62,TARRAGONA,16,47640000,4
66,62,TARRAGONA,14,52560000,9
66,62,ISKENDERUN,12,455932500,8
66,62,ISKENDERUN,11,455520000,3
65,62,TARRAGONA,16,46740000,2
65,62,ISKENDERUN,11,459660000,1
61,62,LIVORNO,8,169830000,6
61,62,CEUTA,11,189600000,1
61,62,CEUTA,10,189894545,22
60,62,LIVORNO,8,172031429,21
60,62,CEUTA,10,187650000,6
59,62,AUGUSTA,13,157697143,14
58,62,AUGUSTA,13,159851250,16
57,62,AUGUSTA,13,162120000,19
56,62,AUGUSTA,13,164284000,15
47,62,CARTAGENA,18,46710000,8
46,62,CARTAGENA,18,45442500,8
44,62,FOS SUR MER,13,74580000,1
44,62,FOS SUR MER,10,97920000,2
44,62,FOS SUR MER,8,130950000,2
43,62,GIBRALTAR,14,118123636,11
43,62,GIBRALTAR,13,116892000,5
43,62,FOS SUR MER,14,77088000,5
43,62,FOS SUR MER,13,75585000,12
43,62,FOS SUR MER,10,99806400,25
43,62,FOS SUR MER,8,133354286,21
43,62,FOS SUR MER,7,134425714,7
43,62,CEUTA,11,130704000,5
43,62,CEUTA,10,129264000,20
42,62,GIBRALTAR,14,116140000,3
42,62,GIBRALTAR,13,116460000,1
42,62,CEUTA,10,127740000,5
42,62,BARCELONA,14,25320000,3
41,62,TARRAGONA,13,24216000,15
41,62,GIBRALTAR,15,100224000,10
41,62,GIBRALTAR,14,100620000,1
41,62,CARTAGENA,13,47313000,20
41,62,BARCELONA,14,26530588,17
41,62,BARCELONA,13,27543529,17
41,62,BARCELONA,12,29046316,19
40,62,VALENCIA,23,9420000,2
40,62,VALENCIA,20,12492000,10
40,62,VALENCIA,19,12660000,4
40,62,VALENCIA,18,11370000,8
40,62,VALENCIA,15,27840000,1
40,62,VALENCIA,14,26718750,16
40,62,VALENCIA,13,18486000,10
40,62,VALENCIA,12,17280000,7
40,62,TARRAGONA,14,19890000,2
40,62,TARRAGONA,13,23824138,29
40,62,GIBRALTAR,17,103200000,3
40,62,GIBRALTAR,16,104080000,3
40,62,CARTAGENA,15,40620000,8
40,62,CARTAGENA,14,41220000,2
40,62,BARCELONA,18,20460000,5
39,62,VALENCIA,23,8640000,11
39,62,VALENCIA,20,10920000,13
39,62,VALENCIA,18,10690000,6
39,62,VALENCIA,17,10140000,6
39,62,VALENCIA,13,14352500,24
39,62,VALENCIA,12,16020000,7
39,62,VALENCIA,10,27538378,37
39,62,TARRAGONA,13,20925000,12
39,62,GIBRALTAR,16,95820000,16
39,62,CARTAGENA,15,39805000,12
39,62,BARCELONA,18,21660000,15
38,62,VALENCIA,20,9750000,4
38,62,VALENCIA,19,9300000,1
38,62,VALENCIA,18,8640000,1
38,62,VALENCIA,17,8760000,12
38,62,VALENCIA,14,10740000,2
38,62,VALENCIA,13,11751429,14
38,62,VALENCIA,10,24442500,48
37,62,VALENCIA,13,10320000,3
37,62,VALENCIA,10,33680000,6
37,62,CARTAGENA,15,39600000,2
36,62,VALENCIA,20,6510000,6
36,62,VALENCIA,17,5940000,7
36,62,VALENCIA,16,5952000,5
36,62,VALENCIA,11,8515000,12
36,62,TARRAGONA,17,18677143,14
36,62,BARCELONA,17,26415000,12
36,62,BARCELONA,14,31702500,8
36,62,BARCELONA,13,34972500,16
36,62,BARCELONA,12,34860000,1
35,62,VALENCIA,20,5940000,2
35,62,VALENCIA,19,5535000,4
35,62,VALENCIA,18,5100000,2
35,62,VALENCIA,17,4710000,8
35,62,VALENCIA,16,4640000,12
35,62,VALENCIA,11,6420000,13
35,62,TARRAGONA,13,33220000,15
35,62,BARCELONA,17,27660000,3
35,62,BARCELONA,14,33081429,14
35,62,BARCELONA,13,36750000,6
186,61,TUZLA,9,71496000,10
186,61,GEMLIK,16,41700000,1
186,61,GEMLIK,12,61500000,1
186,61,GEMLIK,11,61680000,1
185,61,TUZLA,8,73632414,29
185,61,GEMLIK,16,40595000,12
185,61,GEMLIK,14,53220000,13
185,61,GEMLIK,11,59460000,3
185,61,GEMLIK,10,60180000,1
184,61,TUZLA,13,56152941,17
184,61,TUZLA,11,57300000,4
184,61,TUZLA,10,57060000,1
184,61,TUZLA,9,57240000,3
184,61,TUZLA,8,76218462,13
184,61,TUZLA,7,91419231,26
184,61,TUZLA,6,93420000,1
184,61,NUMRUT,11,70820000,6
184,61,NEMRUT,12,23527059,17
184,61,NEMRUT,7,230460000,2
184,61,GIBRALTAR,12,517920000,1
184,61,GEMLIK,17,43695000,4
184,61,GEMLIK,16,43506667,9
184,61,GEMLIK,14,54360000,3
184,61,GEMLIK,12,55097143,7
184,61,GEMLIK,11,74649231,13
184,61,GEMLIK,9,68805000,4
183,61,TUZLA,13,58320000,1
118,61,LIVORNO,18,103500000,3
117,61,LIVORNO,18,102162857,7
117,61,LIVORNO,17,71160000,13
116,61,LIVORNO,17,69814286,7
116,61,AUGUSTA,14,46800000,1
116,61,AUGUSTA,13,47865000,4
110,61,GEMLIK,11,325440000,8
109,61,GEMLIK,10,326785714,7
100,61,VALLETTA,14,77400000,7
99,61,VALLETTA,14,78570000,8
99,61,LIVORNO,19,51921176,17
97,61,GENOVA,14,75788571,7
93,61,LIVORNO,17,50574545,11
82,61,AUGUSTA,11,133449474,19
79,61,MARSAXLOKK,15,104172000,10
79,61,FOS SUR MER,20,49320000,1
79,61,FOS SUR MER,19,49470000,4
79,61,FOS SUR MER,18,53568000,15
78,61,MARSAXLOKK,15,105300000,5
78,61,FOS SUR MER,20,48780000,2
78,61,FOS SUR MER,19,48480000,8
78,61,AUGUSTA,13,140689412,17
76,61,MARSAXLOKK,14,140150000,18
73,61,TUZLA,9,505140000,1
72,61,TUZLA,9,506770588,17
72,61,BARCELONA,13,61620000,2
71,61,VALLETTA,18,92340000,2
71,61,TUZLA,10,509520000,1
71,61,TUZLA,9,509100000,2
71,61,MARSAXLOKK,11,155460000,7
71,61,BARCELONA,13,60324000,15
71,61,BARCELONA,11,70800000,2
71,61,BARCELONA,10,71775000,8
70,61,VALLETTA,19,93600000,4
70,61,VALLETTA,18,93306667,9
70,61,TARRAGONA,13,68400000,1
70,61,MARSAXLOKK,12,157633333,9
70,61,MARSAXLOKK,11,156684000,10
70,61,ISKENDERUN,12,446740000,3
70,61,BARCELONA,13,58755000,4
70,61,BARCELONA,12,57520000,12
70,61,BARCELONA,11,69070909,11
70,61,BARCELONA,10,69550000,6
69,61,VALLETTA,18,94960000,9
69,61,TARRAGONA,15,53520000,1
69,61,TARRAGONA,13,66960000,1
69,61,MARSAXLOKK,11,159828000,15
69,61,ISKENDERUN,13,448560000,1
69,61,ISKENDERUN,12,448268571,14
69,61,BARCELONA,13,56340000,3
68,61,TARRAGONA,14,57750000,2
68,61,ISKENDERUN,12,450387273,11
67,61,TARRAGONA,16,50370000,2
67,61,ISKENDERUN,12,452640000,6
63,61,AUGUSTA,13,149000000,9
62,61,AUGUSTA,14,151500000,2
62,61,AUGUSTA,13,150664286,14
61,61,AUGUSTA,14,152250000,4
61,61,AUGUSTA,13,153360000,13
60,61,LIVORNO,8,174060000,6
60,61,CEUTA,11,184560000,1
60,61,CEUTA,10,185735294,17
60,61,AUGUSTA,13,155280000,19
59,61,LIVORNO,8,174996000,5
59,61,CEUTA,14,182752500,8
59,61,CEUTA,13,183810000,4
59,61,CEUTA,12,184260000,1
59,61,CEUTA,11,184440000,1
59,61,AUGUSTA,13,156600000,3
58,61,CEUTA,13,181020000,7
58,61,CEUTA,12,180480000,1
58,61,CEUTA,10,179466667,9
50,61,VALENCIA,16,25020000,2
50,61,VALENCIA,15,24540000,1
50,61,VALENCIA,14,25800000,1
50,61,VALENCIA,13,24720000,1
50,61,VALENCIA,12,25020000,1
50,61,VALENCIA,11,43800000,1
50,61,VALENCIA,8,43500000,1
